id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
9145,383001,3,1,1180,7210,1,0,0,4,7,1180,0,1963,0,98034,47.7267,-122.241,1700,7210,126
5609,835000,4,3.25,3270,6027,2,0,0,3,10,3270,0,2001,0,98074,47.6346,-122.063,3270,6546,95
6374,850000,5,4,2980,4500,1.5,0,0,3,7,2070,910,1921,0,98115,47.6736,-122.323,1560,4225,343
16640,313500,2,1.5,1270,1282,2,0,0,3,8,1000,270,2006,0,98106,47.5581,-122.363,1270,1325,356
13585,315000,3,2.25,1530,7906,1,0,0,3,7,1150,380,1980,0,98058,47.4418,-122.136,1460,7875,279
354,315000,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,265
21366,419500,3,1.5,1400,1091,3,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413,209
7568,860000,4,3.5,3380,8098,1,0,1,5,9,1690,1690,1952,0,98033,47.6839,-122.19,1890,8400,133
2811,503000,3,2.5,2190,4882,2,0,0,3,9,2190,0,1999,0,98155,47.7641,-122.306,2190,7055,32
7881,299995,3,2.5,1970,7500,2,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.218,1950,8220,41
16416,322968,5,1.75,1890,9600,1,0,0,4,7,1890,0,1960,0,98028,47.7391,-122.241,2350,5308,248
2166,250000,3,1,1230,10350,1,0,0,4,7,1230,0,1957,0,98055,47.428,-122.199,1510,10427,13
4047,704300,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,0,98144,47.5749,-122.291,1710,4080,338
6173,352000,4,1.5,1440,8680,1.5,0,0,3,7,1440,0,1922,0,98178,47.502,-122.228,1440,9000,319
19038,303000,2,1.5,1400,1650,3,0,0,3,7,1400,0,1999,0,98125,47.7222,-122.29,1430,1650,231
13129,465000,2,2.25,1390,1222,3,0,0,3,7,1340,50,2009,0,98052,47.6754,-122.121,1480,1369,223
1750,451555,2,1,1320,4520,1,0,1,3,6,1320,0,1912,1971,98116,47.5655,-122.394,1420,4560,13
16593,620000,4,2.5,2500,8282,2,0,0,3,9,2500,0,2013,0,98056,47.5127,-122.169,2500,8046,144
18402,1.065e+006,4,2.25,3240,12930,2,0,0,4,9,2730,510,1968,0,98040,47.5373,-122.22,2610,12884,196
2601,320000,2,1,900,7620,1,0,0,3,7,900,0,1971,0,98106,47.5268,-122.343,1520,7620,347
2523,269000,3,2.5,1560,4200,2,0,0,3,7,1560,0,2003,0,98038,47.3838,-122.026,1560,4200,39
10139,340000,4,1.75,1680,15084,1,0,0,4,7,840,840,1979,0,98014,47.6895,-121.912,1800,15092,155
5944,908950,4,2.75,3090,6200,2,0,0,3,9,3090,0,2014,0,98006,47.5538,-122.189,2890,10108,248
20090,389000,3,2.5,1350,874,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,254
4321,432500,3,2.5,2390,6435,1,0,0,3,8,1600,790,1978,0,98034,47.726,-122.194,2020,7300,231
8936,399950,3,1,1470,7930,1,0,0,3,7,1070,400,1950,0,98177,47.7013,-122.368,1440,8100,117
8845,355000,2,2.5,1370,1140,2,0,0,3,8,1080,290,2009,0,98133,47.7055,-122.342,1340,1050,98
15899,379950,4,2.5,2680,4500,2,0,0,3,8,2680,0,2011,0,98038,47.3561,-122.056,2010,4500,112
15887,449000,4,2,1560,5220,1,0,0,3,7,1560,0,1959,0,98115,47.6905,-122.305,1300,5220,349
19054,287500,4,2,1220,9147,1,0,0,5,7,1220,0,1953,0,98146,47.5011,-122.336,1220,8576,353
399,365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,2000,10071,52
7361,384000,5,2.75,3220,8160,2,0,0,3,9,3220,0,1999,0,98001,47.3154,-122.254,2876,11521,137
17423,179000,2,1,720,8914,1,0,0,3,6,720,0,1949,0,98188,47.4488,-122.274,1100,8916,345
6860,270000,3,2.5,1770,8640,1,0,0,3,7,1420,350,1986,0,98001,47.326,-122.273,1894,7974,78
20763,739000,3,2.5,2810,5400,2,0,0,3,9,2810,0,2005,0,98052,47.7065,-122.118,2870,5400,26
4831,339950,2,1,800,3090,1,0,0,4,6,800,0,1925,0,98118,47.5518,-122.277,1400,3090,183
19655,429000,5,2.5,2340,4500,2,0,0,3,7,2340,0,2009,0,98059,47.4911,-122.154,2190,4500,45
20610,799990,4,2.75,3110,6050,2,0,0,3,9,3110,0,2014,0,98052,47.705,-122.126,3590,6054,92
14517,355000,2,1,1270,3200,1,0,0,4,7,960,310,1920,0,98103,47.6565,-122.348,1410,1320,26
3652,370000,4,2.75,2310,14745,1,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31,2060,9678,339
19717,522500,2,2.25,1430,1210,2,0,0,3,8,1340,90,2005,0,98115,47.6765,-122.301,1430,1016,125
20489,920000,4,3.25,2190,4265,2,0,0,3,9,1540,650,2015,0,98122,47.6178,-122.29,1730,4265,356
5916,785000,3,2,1600,9638,1,0,0,5,7,1600,0,1952,0,98040,47.5753,-122.224,1800,11400,336
9371,925000,3,1,1630,3200,1.5,0,0,4,8,1630,0,1912,0,98109,47.6351,-122.352,1710,3600,144
7363,700000,3,2.5,2490,23891,2,0,0,3,9,2490,0,1993,0,98053,47.6716,-122.029,2900,34705,62
15985,185000,3,1.75,1130,7000,1,0,0,3,7,1130,0,1978,0,98023,47.307,-122.372,1830,8880,244
18476,552700,2,1,1100,2800,1,0,0,3,7,1100,0,1925,0,98119,47.6361,-122.371,1110,1673,318
9411,1.008e+006,4,3.5,2650,3060,2,0,0,3,9,2060,590,2001,0,98103,47.6735,-122.332,1470,3060,46
17434,231000,3,1.75,1220,8817,1,0,0,3,7,1220,0,1978,0,98023,47.3111,-122.396,2000,8028,346
6613,549950,4,2.5,2720,13500,1,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350,217
17719,217000,3,2.5,1340,4200,2,0,0,3,7,1340,0,2002,0,98002,47.2942,-122.226,990,4520,328
7622,550000,2,1,1420,3100,1,0,0,3,7,820,600,1924,0,98107,47.6737,-122.365,1420,3915,375
16727,280000,3,1,1200,6250,1,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375,25
3335,368500,2,1.75,2510,19141,2,0,0,3,9,2510,0,1977,0,98092,47.3103,-122.199,2400,13030,163
15158,169000,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400,176
15944,392500,4,2,1950,8040,1,0,0,3,7,1950,0,1961,0,98125,47.7074,-122.29,1950,8092,77
7318,330000,4,2,1180,7275,1,0,0,3,7,1180,0,1965,0,98034,47.7301,-122.2,1210,7275,244
12951,329950,4,2.25,2140,8874,2,0,0,3,8,2140,0,1986,0,98092,47.2654,-122.217,2140,8789,261
4504,618000,4,1,1260,4080,1,0,0,4,7,1260,0,1911,0,98105,47.6644,-122.324,1340,4080,155
6990,594000,4,1.75,2140,8000,1,0,0,4,8,1410,730,1965,0,98007,47.622,-122.139,2080,8000,320
1299,389250,2,1.5,1490,4080,1,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080,35
2772,604000,3,1,1440,13824,1,0,0,4,7,1440,0,1957,0,98040,47.5872,-122.241,2540,12092,288
14014,515000,3,1.75,1900,5000,1,0,0,4,7,950,950,1925,0,98106,47.5677,-122.363,1420,5000,305
20903,410000,3,2.5,2150,4332,2,0,0,3,8,2150,0,2013,0,98019,47.7373,-121.969,2140,4332,252
4332,330000,3,1.75,1460,9261,1,0,0,3,7,1460,0,1985,0,98056,47.5155,-122.189,1550,8800,95
15389,679000,3,2.5,2770,9350,2,0,3,3,8,2770,0,1957,2000,98056,47.5253,-122.201,2660,9695,105
17257,254950,4,2,2180,8800,1,0,0,5,7,1170,1010,1977,0,98038,47.3676,-122.046,1630,8800,117
5446,325000,3,2.5,1580,4698,2,0,0,3,7,1580,0,1998,0,98038,47.3539,-122.025,2070,4698,364
2870,763101,3,1.75,1990,5560,1,0,0,4,7,1100,890,1939,0,98105,47.664,-122.287,1460,3706,45
945,971000,5,3.5,4390,10140,2,0,0,3,9,3350,1040,2005,0,98125,47.7174,-122.282,2010,8400,102
10835,608700,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111,190
355,437500,2,1,990,3120,1,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,218
12011,750000,4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,47.7066,-122.112,2750,4929,89
19719,543000,3,2.25,1240,949,3,0,0,3,8,1240,0,2008,0,98103,47.6488,-122.334,1310,1140,48
97,905000,4,2.5,3300,10250,1,0,0,3,7,2390,910,1946,1991,98040,47.5873,-122.249,1950,6045,130
21549,327000,2,2,1490,1627,2,0,0,3,8,1190,300,2009,0,98126,47.5455,-122.375,1400,1498,111
20110,939000,4,2.75,3270,12880,2,0,0,3,9,3270,0,2014,0,98033,47.6679,-122.172,2420,7505,31
6801,375000,3,2.5,1950,6871,2,0,0,3,8,1950,0,1997,0,98155,47.7603,-122.307,1950,7663,47
14102,802000,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500,104
11232,725000,3,2.5,2620,28703,1,0,0,3,10,2620,0,1985,0,98052,47.7238,-122.114,2950,30290,226
13208,324950,2,1.5,1230,1516,3,0,0,3,8,1230,0,2000,0,98125,47.7265,-122.314,1352,1411,334
4261,210000,3,1,1000,5454,1,0,0,3,7,1000,0,1954,0,98133,47.7339,-122.337,1320,5250,156
16813,336000,2,1,1180,7200,1,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,346
3054,439000,3,1.75,1250,7030,1,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,1460,7210,119
21483,495000,3,2.5,1750,1548,3,0,0,3,9,1750,0,2013,0,98118,47.5532,-122.282,1750,3960,25
9110,420000,3,1.5,2080,5000,1,0,0,3,7,1300,780,1963,0,98118,47.5322,-122.29,1860,5000,294
19991,1.1e+006,4,2.5,2570,9470,2,0,0,3,9,2570,0,2006,0,98033,47.6548,-122.19,2570,10663,328
3985,735000,5,2.75,3390,5211,2,0,0,3,9,3390,0,2004,0,98075,47.5977,-121.981,3210,5211,25
20878,300000,4,3,1984,4419,2,0,0,3,7,1984,0,2010,0,98002,47.3514,-122.213,2440,4418,327
687,802541,5,2.75,2990,6768,2,0,0,3,9,2990,0,2014,0,98006,47.5462,-122.182,2870,6768,244
12935,469000,3,2.25,2620,10659,1,0,0,3,7,1660,960,1976,0,98155,47.7643,-122.273,1820,12071,210
16321,500000,2,1,1440,7130,1,0,2,3,7,1210,230,1948,0,98115,47.6778,-122.267,1970,7130,239
1642,561750,5,1.75,2040,8996,1,0,2,4,7,1020,1020,1962,0,98008,47.588,-122.118,1950,8270,169
21344,563950,4,2.75,3050,4750,2,0,0,3,8,3050,0,2014,0,98059,47.4857,-122.153,2730,5480,320
4477,670000,3,3,2980,3730,2,0,0,3,9,2980,0,2005,0,98029,47.5533,-121.995,2710,3640,195
12145,460000,4,2.25,2690,36114,2,0,0,4,9,2690,0,1986,0,98092,47.3106,-122.116,2570,35091,216
4378,350000,3,2.5,1640,10424,2,0,0,3,7,1640,0,1988,0,98019,47.7345,-121.977,1560,10101,374
9052,625000,4,2,1410,4480,1.5,0,0,3,8,1410,0,1927,0,98109,47.6385,-122.344,1240,3400,83
21462,1.02e+006,4,3.5,3770,8501,2,0,0,3,10,3770,0,2008,0,98033,47.6744,-122.196,1520,9660,61
20008,341000,3,2.5,1480,1663,2,0,0,3,9,1180,300,2012,0,98126,47.5443,-122.375,1380,1537,14
5517,355000,4,2,1870,3497,1,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497,312
9976,230000,4,1.5,1050,9516,1,0,0,4,7,1050,0,1969,0,98031,47.4151,-122.181,1390,9600,181
10903,538000,4,1.75,1840,9600,1,0,0,3,7,1220,620,1967,0,98052,47.6579,-122.125,1770,9720,6
9026,875000,4,2.5,3220,22588,2,0,0,3,10,3220,0,1996,0,98077,47.7311,-122.055,3220,22922,53
8498,880000,4,2,2530,10800,1,0,0,5,8,1350,1180,1954,0,98040,47.5705,-122.225,2960,12150,312
18762,400000,3,2.5,2580,214315,1.5,0,0,3,8,2580,0,1946,1986,98053,47.6465,-122.024,2580,70131,216
7478,1.025e+006,3,1,2050,4800,2,0,0,3,8,1950,100,1922,0,98112,47.6315,-122.311,2220,4800,306
16124,285000,3,1,1090,8640,1,0,0,4,6,1090,0,1973,0,98166,47.459,-122.355,1260,8400,11
2821,248000,3,2.5,2120,6840,1,0,0,3,7,1220,900,1984,0,98092,47.278,-122.145,1820,8200,133
5731,837500,4,2.5,2700,9320,2,0,0,4,8,2700,0,1994,0,98033,47.6861,-122.198,2120,8056,33
6452,449950,3,2.25,1610,5159,2,0,0,3,7,1610,0,1985,0,98029,47.5675,-122.019,1610,5210,111
20998,1.27e+006,4,3,5520,8313,2,0,3,3,9,3570,1950,2008,0,98006,47.5655,-122.129,3770,8278,14
3545,335000,4,2.5,2210,7214,2,0,0,3,8,2210,0,2003,0,98003,47.3554,-122.298,2270,7246,110
13288,744000,4,3,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,98136,47.532,-122.385,1680,5352,13
17957,475000,2,1.75,1320,3420,1,0,1,3,7,1080,240,1955,0,98199,47.6639,-122.399,2070,6000,163
5104,490000,3,2.5,2010,9725,2,0,0,4,8,2010,0,1987,0,98029,47.568,-122.018,1850,6858,91
9472,279000,3,2.5,1540,7280,1,0,0,3,7,1080,460,1974,0,98003,47.3102,-122.322,1220,6440,141
17427,480000,2,1,1500,3420,1,0,0,3,7,1500,0,1902,0,98103,47.661,-122.338,2050,3420,56
16461,440000,4,1.75,1920,7986,1,0,0,3,7,960,960,1952,0,98125,47.7209,-122.318,1700,7452,168
5827,265000,5,2.25,2600,8075,1.5,0,0,4,8,2600,0,1969,0,98092,47.2961,-122.188,2200,8800,118
14443,260000,3,1.75,2160,22702,1,0,0,4,7,2160,0,1981,0,98019,47.7355,-121.982,1820,22687,294
684,609900,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,0,98038,47.3558,-122.004,3250,7323,38
13047,435000,3,1.5,1740,6988,1,0,0,3,7,1600,140,1950,0,98133,47.7211,-122.33,1650,7500,145
1846,580000,3,2.5,1740,1280,3,0,2,3,8,1740,0,2008,0,98116,47.589,-122.387,1740,1308,345
8577,498000,4,2.5,2300,22445,2,0,0,4,8,2300,0,1992,0,98014,47.6454,-121.902,2640,21886,359
9001,552500,3,2.25,2700,4025,2,0,0,4,8,1760,940,1907,0,98122,47.6074,-122.294,1580,4025,83
16161,512500,3,2.5,1840,2875,2,0,0,4,7,1840,0,1997,0,98116,47.562,-122.393,1240,5750,13
14719,289000,3,1.75,1580,9750,1,0,0,5,7,1580,0,1954,0,98148,47.427,-122.331,1460,9750,188
12710,475200,3,2.5,1670,3980,2,0,0,3,8,1670,0,2000,0,98027,47.5317,-122.047,1670,2897,102
9415,430000,3,1,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,47.7169,-122.331,1920,9046,331
7661,529000,3,2.5,3070,22098,2,0,0,3,9,3070,0,1995,0,98059,47.4724,-122.147,3070,21803,74
15643,253000,4,2.5,2230,4541,2,0,0,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860,12
16027,1.4e+006,4,2.5,3520,7815,2,0,3,3,10,3140,380,1929,0,98199,47.6429,-122.412,2790,6644,326
6709,540000,4,2.25,2850,7453,2,0,0,3,9,2850,0,1991,0,98072,47.7439,-122.174,2700,8468,177
20627,1.06e+006,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,47.5408,-121.992,3130,6112,117
14374,326000,3,1,1030,9834,1,0,0,3,7,1030,0,1969,0,98072,47.7676,-122.164,1210,9875,52
16893,1.015e+006,3,2.5,2920,5629,1,0,2,5,8,1460,1460,1955,0,98199,47.642,-122.405,2380,5000,88
19590,320000,3,2,1420,1716,2,0,0,3,7,1050,370,2003,0,98155,47.7364,-122.295,1420,8150,345
10280,1.3e+006,4,3,4120,14021,2,0,0,3,11,4120,0,2005,0,98075,47.5985,-122.026,4390,14684,83
12219,1.45e+006,4,3.5,3720,8301,2,0,0,3,10,2880,840,2008,0,98004,47.5885,-122.199,2080,9676,326
9085,585888,3,2,1490,7431,1,0,0,4,7,1490,0,1966,0,98052,47.6697,-122.162,1700,7725,353
12339,749950,4,2.5,2370,2971,2,0,2,3,9,2080,290,2008,0,98034,47.7064,-122.224,2970,7500,204
17490,405000,3,2.5,1430,10200,1,0,0,3,7,1430,0,1960,0,98033,47.7012,-122.166,1470,10350,177
18651,550000,3,1.75,1520,5618,1,0,0,3,7,1170,350,1953,0,98115,47.68,-122.284,1550,5618,230
10243,899000,4,2.25,2370,6000,1,0,2,3,8,1440,930,1959,0,98177,47.7023,-122.388,3280,8843,48
1118,690000,2,1,970,4560,1,0,0,4,7,970,0,1907,0,98103,47.6561,-122.332,1500,4560,52
443,196000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,1890,7519,82
14523,345000,3,2.5,1540,3237,2,0,0,3,7,1540,0,1999,0,98065,47.5299,-121.878,1780,3411,99
7432,583000,4,2.5,1840,4011,2,0,0,3,9,1840,0,2005,0,98052,47.6662,-122.083,2120,4011,123
7839,375000,4,2,2270,18450,1,0,0,3,7,2270,0,1961,0,98001,47.3264,-122.262,2150,18450,353
1682,510000,3,2.25,2370,38639,1,0,0,3,8,1930,440,1978,0,98077,47.771,-122.099,2900,37452,333
12259,489950,3,2.25,1820,7326,2,0,0,3,8,1820,0,1983,0,98034,47.7133,-122.217,2430,7696,48
19729,334950,2,2.25,1240,750,2,0,0,3,7,1150,90,2008,0,98027,47.5322,-122.073,1240,750,330
19291,675000,3,2.25,1780,4252,2,0,0,4,8,1540,240,1989,0,98144,47.6004,-122.292,2220,4000,91
17237,1.97e+006,8,3.5,4440,6480,2,0,3,5,10,3140,1300,1959,0,98112,47.631,-122.303,4440,8640,26
11112,545000,4,2.75,2180,8480,1,0,3,4,7,1210,970,1959,0,98146,47.4961,-122.366,2240,8497,356
18640,517000,2,1.5,1920,3408,1,0,0,4,7,960,960,1912,0,98122,47.6118,-122.299,1130,3408,68
8882,585000,3,1,1870,2807,1.5,0,0,4,7,1580,290,1927,0,98107,47.6674,-122.358,1640,4500,42
13765,625000,4,2.25,2660,22194,1,0,0,4,8,2180,480,1977,0,98008,47.6142,-122.107,2660,18135,237
11570,258950,3,1.75,1440,8050,1,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,1790,7488,223
3589,310000,2,1,1560,4920,1,0,0,4,6,780,780,1947,0,98125,47.7248,-122.325,1760,7510,83
5521,285000,3,1,1160,7875,1,0,0,3,7,1160,0,1953,0,98125,47.724,-122.323,1600,7875,190
9977,234000,3,1.75,1480,8475,1,0,0,4,7,1480,0,1968,0,98023,47.3126,-122.361,1800,8800,290
3210,427500,3,1.75,1240,7200,1,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200,331
6024,390000,3,2.5,2240,10800,2,0,0,3,8,2240,0,1996,0,98028,47.7433,-122.229,1900,9900,13
6511,305000,4,2.75,2030,8600,1,0,0,4,7,1230,800,1977,0,98042,47.3942,-122.16,1810,8600,354
17901,2.458e+006,4,5.25,6500,14986,2,0,0,3,11,5180,1320,2001,0,98039,47.6304,-122.236,2270,8119,68
13804,760000,3,3.25,3320,15022,2,0,0,3,10,3320,0,1989,0,98166,47.429,-122.341,3430,15018,318
12903,770000,3,2.5,2190,2658,2,0,3,4,9,2190,0,1979,0,98033,47.6528,-122.203,2315,2538,247
8868,205950,3,1,1490,8239,1,0,0,4,6,1490,0,1963,0,98023,47.306,-122.37,1200,8470,102
15714,150000,2,1,850,54000,1.5,0,0,1,4,850,0,1950,0,98023,47.2959,-122.377,1550,14440,84
15597,383900,3,1.5,1600,8040,1,0,0,4,7,1050,550,1965,0,98133,47.7471,-122.337,1810,7819,359
2838,1.32405e+006,3,3.25,3440,4080,2,0,0,3,9,2560,880,2005,0,98105,47.6644,-122.28,3110,4080,195
1019,475000,3,1.75,1700,8432,1,0,0,3,8,1230,470,1977,0,98125,47.7221,-122.317,1800,7842,47
19905,500000,3,2.5,1720,3012,2,0,0,3,9,1720,0,2011,0,98133,47.7312,-122.334,1720,7658,67
7027,378800,5,2.5,2740,5400,2,0,0,3,8,2740,0,2005,0,98031,47.4036,-122.205,2900,5476,78
7002,595000,4,2,3090,87120,1,0,0,4,7,1590,1500,1974,0,98072,47.7275,-122.122,2560,88426,89
12473,433500,3,2.5,2200,3360,2,0,0,3,8,2200,0,2009,0,98118,47.5418,-122.287,2130,3423,17
13866,530000,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800,6
6206,314000,3,1.75,1620,9600,1,0,0,4,7,1620,0,1966,0,98059,47.4749,-122.155,1660,10200,319
8087,537000,4,2.5,1990,2660,2,0,0,3,8,1990,0,2012,0,98034,47.732,-122.178,1990,2665,331
9671,357000,4,2.5,2380,7066,2,0,0,4,7,2380,0,1997,0,98031,47.3982,-122.172,2310,8127,10
386,1.35e+006,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,88
19743,660000,3,2.25,1570,1680,3,0,0,3,8,1570,0,2014,0,98103,47.6585,-122.348,1290,1870,187
17991,500000,4,2.5,2590,9354,2,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264,99
16336,745000,4,2.5,3130,10860,2,0,0,3,10,3130,0,1990,0,98075,47.56,-122.04,3130,10860,196
4918,465000,2,1.5,1120,1201,3,0,0,3,8,1120,0,1999,0,98103,47.6524,-122.353,1370,1298,347
20544,850000,4,2.75,3320,5559,2,0,0,3,9,3320,0,2012,0,98075,47.5607,-122.031,3400,6854,246
1004,258000,4,1.75,1730,8320,1,0,0,3,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800,6
16037,264000,3,2.25,1552,3677,2,0,0,3,7,1552,0,2012,0,98092,47.3205,-122.178,1677,3677,370
6542,598200,5,3.75,2980,4635,3,0,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5150,370
14608,395000,3,2,1470,10125,1,0,0,4,7,1470,0,1962,0,98011,47.7751,-122.222,1440,10125,196
4601,1.2065e+006,3,2.75,3150,5520,1.5,0,0,4,8,2130,1020,1925,0,98112,47.6345,-122.302,3160,6200,334
16249,255000,4,1.75,1650,7200,1,0,0,3,7,1100,550,1977,0,98031,47.3944,-122.187,1620,7374,181
14274,475000,3,2.5,2600,7210,2,0,0,3,8,2600,0,1989,0,98059,47.5123,-122.151,2350,7225,32
19642,338900,3,2.25,1936,9495,1,0,0,3,8,1936,0,2013,0,98030,47.3714,-122.197,1410,12770,198
10601,422500,2,1,910,4800,1,0,0,4,7,910,0,1923,0,98126,47.5536,-122.377,1450,5000,231
18746,725000,4,1.75,2700,6000,1,0,0,4,8,1450,1250,1953,0,98199,47.6539,-122.395,2080,6000,209
17548,337000,4,2.5,3200,5772,2,0,0,3,8,3200,0,2003,0,98042,47.3486,-122.153,3010,5772,187
5231,760000,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,281
17268,620000,4,2.5,2720,34498,1,0,0,5,7,1360,1360,1966,0,98075,47.5832,-122.02,1920,22474,145
11426,950000,3,3.25,3050,18892,1,1,4,4,8,1650,1400,1962,0,98198,47.3881,-122.326,1170,70973,49
3418,368000,4,2,3160,11193,1,0,0,5,6,2410,750,1942,0,98056,47.4937,-122.184,1020,5940,326
13853,1.795e+006,5,2.75,2880,20274,1,0,3,4,9,1660,1220,1959,0,98004,47.6267,-122.222,3750,20220,226
5151,489000,4,2.5,3910,8442,2,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7576,335
7479,370000,3,2.75,1750,9166,1,0,0,4,7,1170,580,1979,0,98155,47.7696,-122.325,1810,8760,204
19976,689500,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886,360
7694,295000,3,2.5,1690,4102,2,0,0,3,7,1690,0,2003,0,98038,47.3552,-122.015,1830,4733,210
15831,499950,3,2.5,2580,23925,2,0,0,3,9,2580,0,2001,0,98023,47.2978,-122.376,1660,8460,294
3307,491950,3,2.25,2090,10733,1,0,0,3,7,1440,650,1958,0,98115,47.6971,-122.281,1740,8100,59
17946,906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441,312
21536,599000,3,1.75,1650,1180,3,0,0,3,8,1650,0,2014,0,98105,47.6636,-122.319,1720,1960,102
8426,700000,3,2.5,2850,36585,2,0,0,3,10,2850,0,1987,0,98072,47.7376,-122.102,3340,35671,273
1462,707500,3,1,1500,2555,2,0,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,2555,321
2299,342000,4,2.5,2300,6448,2,0,0,3,8,2300,0,2001,0,98030,47.3813,-122.204,1860,5872,63
952,435000,5,1,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750,369
3624,218450,2,1,840,7425,1,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339,1300,11674,78
9205,670000,3,1.75,1280,2147,1.5,0,0,4,7,1280,0,1910,0,98102,47.6362,-122.324,2010,2640,78
1342,445950,3,1.75,1300,7800,1,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,131
16266,315000,3,2.5,1950,3000,2,0,0,3,7,1950,0,2001,0,98146,47.4938,-122.337,1620,6000,233
2224,453000,4,2.75,2300,37533,1,0,3,5,8,1550,750,1979,0,98070,47.3714,-122.431,2130,10092,56
9948,563500,4,2.5,2800,12831,2,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,10235,38
3412,390000,2,1.75,1150,2723,1,0,0,4,7,770,380,1923,0,98102,47.6357,-122.322,1440,4000,132
6085,320000,3,2.25,1880,7350,1,0,0,3,8,1390,490,1984,0,98058,47.4457,-122.123,1910,8400,312
6711,458500,2,1.75,1160,6828,1,0,0,3,7,860,300,1941,0,98115,47.6937,-122.298,1250,6828,169
3157,700000,4,2,2230,4635,1.5,0,0,5,7,1510,720,1908,0,98103,47.682,-122.349,1520,4635,289
13603,150000,2,1,1250,5208,1,0,0,3,7,1050,200,1951,0,98002,47.3063,-122.219,1030,5354,325
15257,3.6409e+006,4,3.25,4830,22257,2,1,4,4,11,4830,0,1990,0,98039,47.6409,-122.241,3820,25582,133
12544,940000,4,2.25,1890,5940,1,0,1,3,9,1470,420,1963,0,98112,47.6316,-122.303,2430,5940,5
4805,650000,4,2.25,1910,5120,1,0,0,3,8,1300,610,1954,0,98199,47.6534,-122.409,1810,5153,133
8282,359950,3,2.75,2540,8604,2,0,0,3,8,2540,0,1991,0,98092,47.3209,-122.185,2260,7438,81
18323,243950,2,1,1120,35500,1,0,0,5,6,1120,0,1961,0,98022,47.2411,-122.043,1680,66022,353
9815,275000,4,2.25,2670,10050,1,0,0,4,8,1420,1250,1962,0,98032,47.3792,-122.28,2190,10050,75
4139,399950,3,2.5,1610,1320,2,0,0,3,7,1280,330,2007,0,98144,47.6,-122.298,1480,1602,313
12416,575000,4,2,1650,5000,1,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276,5
20890,356000,2,2.25,1230,989,3,0,0,3,8,1230,0,2007,0,98103,47.6975,-122.348,1230,1223,230
